"Time (UTCG)","Electron dose (rads)","Proton dose (rads)","Combined dose (rads)"
1 Jan 2020 00:48:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:49:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:50:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:51:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:52:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:53:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:54:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:55:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:56:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:57:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:58:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 00:59:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:00:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:01:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:02:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:03:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:04:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:05:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:06:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:07:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:08:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:09:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:10:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:11:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:12:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:13:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:14:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:15:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:16:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:17:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:18:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:19:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:20:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:21:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:22:00.000,0.000e+00,0.000e+00,3.031e-06
1 Jan 2020 01:23:00.000,0.000e+00,0.000e+00,3.032e-06
1 Jan 2020 01:24:00.000,0.000e+00,0.000e+00,3.032e-06
1 Jan 2020 01:25:00.000,0.000e+00,0.000e+00,3.032e-06
1 Jan 2020 01:26:00.000,0.000e+00,0.000e+00,3.033e-06
1 Jan 2020 01:27:00.000,0.000e+00,0.000e+00,3.034e-06
1 Jan 2020 01:28:00.000,0.000e+00,0.000e+00,3.035e-06
1 Jan 2020 01:29:00.000,0.000e+00,0.000e+00,3.036e-06
1 Jan 2020 01:30:00.000,0.000e+00,0.000e+00,3.038e-06
1 Jan 2020 01:31:00.000,0.000e+00,0.000e+00,3.039e-06
1 Jan 2020 01:32:00.000,0.000e+00,0.000e+00,3.040e-06
1 Jan 2020 01:33:00.000,0.000e+00,0.000e+00,3.042e-06
1 Jan 2020 01:34:00.000,0.000e+00,0.000e+00,3.044e-06
1 Jan 2020 01:35:00.000,0.000e+00,0.000e+00,3.046e-06
1 Jan 2020 01:36:00.000,0.000e+00,0.000e+00,3.048e-06
1 Jan 2020 01:37:00.000,0.000e+00,0.000e+00,3.051e-06
1 Jan 2020 01:38:00.000,0.000e+00,0.000e+00,3.053e-06
1 Jan 2020 01:39:00.000,0.000e+00,0.000e+00,3.056e-06
1 Jan 2020 01:40:00.000,0.000e+00,0.000e+00,3.058e-06
1 Jan 2020 01:41:00.000,0.000e+00,0.000e+00,3.060e-06
1 Jan 2020 01:42:00.000,0.000e+00,0.000e+00,3.062e-06
1 Jan 2020 01:43:00.000,0.000e+00,0.000e+00,3.064e-06
1 Jan 2020 01:44:00.000,0.000e+00,0.000e+00,3.065e-06
1 Jan 2020 01:45:00.000,0.000e+00,0.000e+00,3.067e-06

