"Time (UTCG)","Electron dose (rads)","Proton dose (rads)","Combined dose (rads)"
1 Jan 2020 00:33:00.000,0.000e+00,0.000e+00,3.706e-05
1 Jan 2020 00:34:00.000,0.000e+00,0.000e+00,3.719e-05
1 Jan 2020 00:35:00.000,0.000e+00,0.000e+00,3.729e-05
1 Jan 2020 00:36:00.000,0.000e+00,0.000e+00,3.736e-05
1 Jan 2020 00:37:00.000,0.000e+00,0.000e+00,3.742e-05
1 Jan 2020 00:38:00.000,0.000e+00,0.000e+00,3.746e-05
1 Jan 2020 00:39:00.000,0.000e+00,0.000e+00,3.750e-05
1 Jan 2020 00:40:00.000,0.000e+00,0.000e+00,3.752e-05
1 Jan 2020 00:41:00.000,0.000e+00,0.000e+00,3.754e-05
1 Jan 2020 00:42:00.000,0.000e+00,0.000e+00,3.756e-05
1 Jan 2020 00:43:00.000,0.000e+00,0.000e+00,3.757e-05
1 Jan 2020 00:44:00.000,0.000e+00,0.000e+00,3.758e-05
1 Jan 2020 00:45:00.000,0.000e+00,0.000e+00,3.758e-05
1 Jan 2020 00:46:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:47:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:48:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:49:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:50:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:51:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:52:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:53:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:54:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:55:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:56:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:57:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:58:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 00:59:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:00:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:01:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:02:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:03:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:04:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:05:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:06:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:07:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:08:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:09:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:10:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:11:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:12:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:13:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:14:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:15:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:16:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:17:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:18:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:19:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:20:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:21:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:22:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:23:00.000,0.000e+00,0.000e+00,3.759e-05
1 Jan 2020 01:24:00.000,0.000e+00,0.000e+00,3.760e-05
1 Jan 2020 01:25:00.000,0.000e+00,0.000e+00,3.760e-05
1 Jan 2020 01:26:00.000,0.000e+00,0.000e+00,3.760e-05
1 Jan 2020 01:27:00.000,0.000e+00,0.000e+00,3.761e-05
1 Jan 2020 01:28:00.000,0.000e+00,0.000e+00,3.761e-05
1 Jan 2020 01:29:00.000,0.000e+00,0.000e+00,3.762e-05
1 Jan 2020 01:30:00.000,0.000e+00,0.000e+00,3.763e-05
1 Jan 2020 01:31:00.000,0.000e+00,0.000e+00,3.764e-05
1 Jan 2020 01:32:00.000,0.000e+00,0.000e+00,3.765e-05
1 Jan 2020 01:33:00.000,0.000e+00,0.000e+00,3.766e-05
1 Jan 2020 01:34:00.000,0.000e+00,0.000e+00,3.767e-05
1 Jan 2020 01:35:00.000,0.000e+00,0.000e+00,3.768e-05
1 Jan 2020 01:36:00.000,0.000e+00,0.000e+00,3.770e-05
1 Jan 2020 01:37:00.000,0.000e+00,0.000e+00,3.771e-05
1 Jan 2020 01:38:00.000,0.000e+00,0.000e+00,3.773e-05
1 Jan 2020 01:39:00.000,0.000e+00,0.000e+00,3.775e-05
1 Jan 2020 01:40:00.000,0.000e+00,0.000e+00,3.777e-05
1 Jan 2020 01:41:00.000,0.000e+00,0.000e+00,3.779e-05
1 Jan 2020 01:42:00.000,0.000e+00,0.000e+00,3.781e-05
1 Jan 2020 01:43:00.000,0.000e+00,0.000e+00,3.783e-05
1 Jan 2020 01:44:00.000,0.000e+00,0.000e+00,3.786e-05
1 Jan 2020 01:45:00.000,0.000e+00,0.000e+00,3.789e-05
1 Jan 2020 01:46:00.000,0.000e+00,0.000e+00,3.791e-05
1 Jan 2020 01:47:00.000,0.000e+00,0.000e+00,3.794e-05
1 Jan 2020 01:48:00.000,0.000e+00,0.000e+00,3.796e-05
1 Jan 2020 01:49:00.000,0.000e+00,0.000e+00,3.798e-05
1 Jan 2020 01:49:18.688,0.000e+00,0.000e+00,3.802e-05

